latitude,longitude,brightness,scan,track,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type
-32.976463,-60.74482,301.95,0.4,0.37,454,N,VIIRS,n,1,271.91,0.73,N,0.0
-32.976456,-60.742996,300.43,0.4,0.37,454,N,VIIRS,n,1,271.52,0.77,N,0.0
-33.03474,-60.690247,326.69,0.4,0.37,454,N,VIIRS,n,1,270.59,2.45,N,0.0
-33.035469,-60.68597,299.4,0.4,0.37,454,N,VIIRS,n,1,268.95,1.38,N,0.0
-32.969845,-60.282814,325.59,0.44,0.46,1718,N,VIIRS,n,1,291.5,2.91,D,0.0
-32.806828,-60.744125,325.7,0.47,0.47,1718,N,VIIRS,n,1,288.37,2.24,D,0.0
-32.507977000000004,-60.727314,327.22,0.46,0.47,1718,N,VIIRS,n,1,292.08,5.85,D,0.0
-32.508438,-60.732334,326.19,0.46,0.47,1718,N,VIIRS,n,1,293.67,4.01,D,0.0
-32.509026,-60.72847,339.7,0.46,0.47,1718,N,VIIRS,n,1,294.95,9.28,D,0.0
-32.974171000000005,-60.282230000000006,332.97,0.44,0.46,1718,N,VIIRS,n,1,291.22,2.91,D,0.0
