latitude,longitude,brightness,scan,track,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type
-33.133148,-60.214947,328.82,0.33,0.55,1706,N,VIIRS,n,1,284.06,6.79,D,0.0
-33.133419,-60.218575,339.16,0.33,0.55,1706,N,VIIRS,n,1,284.06,8.68,D,0.0
-33.13369,-60.22221,331.88,0.33,0.55,1706,N,VIIRS,n,1,283.85,8.68,D,0.0
-33.128506,-60.22272099999999,353.13,0.33,0.55,1706,N,VIIRS,n,1,293.59,8.68,D,0.0
-33.047718,-60.415817,327.05,0.34,0.56,1706,N,VIIRS,n,1,292.48,1.6,D,0.0
-33.028782,-60.372936,339.26,0.33,0.56,1706,N,VIIRS,n,1,292.56,9.29,D,0.0
-33.023296,-60.369774,328.45,0.33,0.56,1706,N,VIIRS,n,1,295.91,9.29,D,0.0
-32.840607,-60.386883,328.19,0.33,0.56,1706,N,VIIRS,n,1,292.77,2.55,D,0.0
-32.608909999999995,-60.67311899999999,333.85,0.34,0.56,1706,N,VIIRS,n,1,292.44,4.74,D,0.0
-33.130428,-60.207016,332.18,0.61,0.71,1848,N,VIIRS,n,1,289.8,6.46,D,3.0
-33.128132,-60.212101,350.09,0.61,0.71,1848,N,VIIRS,n,1,291.16,17.54,D,0.0
-33.130001,-60.218624,340.83,0.61,0.71,1848,N,VIIRS,n,1,291.93,10.83,D,0.0
