latitude,longitude,brightness,scan,track,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type
-32.740765,-60.266842,310.53,0.32,0.55,542,N,VIIRS,n,1,281.14,2.23,N,0.0
-32.741035,-60.263271,313.86,0.32,0.55,542,N,VIIRS,n,1,283.57,1.1,N,0.0
-32.746189,-60.263851,315.08,0.32,0.55,542,N,VIIRS,n,1,283.39,1.1,N,0.0
-32.841301,-60.262539,310.15,0.33,0.55,542,N,VIIRS,n,1,275.36,1.38,N,0.0
-32.930496000000005,-60.445766000000006,296.11,0.64,0.54,542,N,VIIRS,n,1,284.09,1.6,N,0.0
-33.02552,-60.441109,299.05,0.32,0.54,542,N,VIIRS,n,1,285.04,0.87,N,0.0
-33.022411,-60.446915,296.25,0.32,0.54,542,N,VIIRS,n,1,285.14,0.46,N,0.0
-33.027786,-60.443977,296.99,0.32,0.54,542,N,VIIRS,n,1,285.3,0.77,N,0.0
-33.213745,-60.195454000000005,295.62,0.33,0.55,542,N,VIIRS,n,1,279.47,0.44,N,0.0
-33.214024,-60.19179200000001,302.39,0.33,0.55,542,N,VIIRS,n,1,280.3,0.44,N,0.0
-33.219223,-60.19236,300.26,0.33,0.55,542,N,VIIRS,n,1,280.84,0.88,N,0.0
-32.746368,-60.2612,339.29,0.49,0.4,1800,N,VIIRS,n,1,285.33,7.55,D,0.0
-32.584247999999995,-60.640026,340.9,0.47,0.4,1800,N,VIIRS,n,1,273.61,6.22,D,0.0
-32.501175,-60.306091,341.95,0.49,0.4,1800,N,VIIRS,n,1,283.06,8.84,D,0.0
