latitude,longitude,brightness,scan,track,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type
-33.248108,-60.293835,310.71,0.39,0.36,500,N,VIIRS,n,1,290.61,2.08,N,3.0
-32.883961,-60.126865,334.11,0.53,0.42,1724,N,VIIRS,n,1,304.41,3.36,D,0.0
-32.882671,-60.150566000000005,339.33,0.53,0.42,1724,N,VIIRS,n,1,302.7,5.36,D,0.0
-32.874851,-60.151775,332.48,0.53,0.42,1724,N,VIIRS,n,1,301.69,2.62,D,0.0
-32.875504,-60.157562,330.93,0.53,0.42,1724,N,VIIRS,n,1,300.37,2.62,D,0.0
-32.864437,-60.129898,335.8,0.53,0.42,1724,N,VIIRS,n,1,301.91,3.78,D,0.0
-32.866383,-60.147213,337.71,0.53,0.42,1724,N,VIIRS,n,1,303.95,5.95,D,0.0
-32.862473,-60.14782,343.74,0.53,0.42,1724,N,VIIRS,n,1,303.98,5.95,D,0.0
-32.858566,-60.148422,337.4,0.53,0.42,1724,N,VIIRS,n,1,303.29,3.54,D,0.0
-32.691425,-60.348881000000006,332.31,0.54,0.42,1724,N,VIIRS,n,1,301.1,8.92,D,0.0
