latitude,longitude,brightness,scan,track,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type
-32.508617,-60.400963,304.32,0.4,0.37,506,N,VIIRS,n,1,286.91,0.76,N,3.0
-32.51543,-60.40232099999999,298.53,0.4,0.37,506,N,VIIRS,n,1,286.97,0.57,N,3.0
-32.984932,-60.082996,297.87,0.41,0.37,506,N,VIIRS,n,1,286.96,0.84,N,0.0
-32.99752,-60.14459599999999,298.68,0.41,0.37,506,N,VIIRS,n,1,286.69,1.0,N,0.0
-32.998142,-60.140179,306.15,0.41,0.37,506,N,VIIRS,n,1,288.48,1.0,N,0.0
-32.995819,-60.14178100000001,307.59,0.41,0.37,506,N,VIIRS,n,1,289.06,0.98,N,0.0
-32.999264000000004,-60.14246,304.21,0.41,0.37,506,N,VIIRS,n,1,287.58,0.98,N,0.0
-33.044003000000004,-60.418556,339.5,0.47,0.39,1730,N,VIIRS,n,1,308.67,3.72,D,3.0
-33.020134000000006,-60.438076,339.95,0.47,0.39,1730,N,VIIRS,n,1,313.06,7.09,D,0.0
-32.806751,-60.43525699999999,349.41,0.46,0.39,1730,N,VIIRS,n,1,320.6,11.7,D,0.0
-32.567135,-60.655071,343.24,0.47,0.4,1730,N,VIIRS,n,1,316.98,20.12,D,0.0
