latitude,longitude,brightness,scan,track,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type
-32.968174,-60.201767,337.63,0.39,0.36,1754,N,VIIRS,n,1,298.67,4.5,D,0.0
-32.969528000000004,-60.210175,339.25,0.39,0.36,1754,N,VIIRS,n,1,295.09,3.41,D,0.0
-32.958110999999995,-60.204048,348.63,0.39,0.36,1754,N,VIIRS,n,1,297.2,5.54,D,0.0
-32.93391,-60.183399,343.34,0.39,0.36,1754,N,VIIRS,n,1,297.15,5.06,D,0.0
-32.934586,-60.187572,342.0,0.39,0.36,1754,N,VIIRS,n,1,297.64,5.06,D,0.0
-32.931228999999995,-60.188332,348.26,0.39,0.36,1754,N,VIIRS,n,1,294.99,5.06,D,0.0
-32.931908,-60.192539,352.08,0.39,0.36,1754,N,VIIRS,n,1,296.9,7.88,D,3.0
-32.815315000000005,-60.624649,335.64,0.39,0.36,1754,N,VIIRS,n,1,283.16,3.97,D,3.0
-32.809341,-60.608749,330.71,0.39,0.36,1754,N,VIIRS,n,1,291.05,2.56,D,0.0
-32.810001,-60.61290699999999,332.36,0.39,0.36,1754,N,VIIRS,n,1,290.36,2.56,D,0.0
-32.810661,-60.617069,334.93,0.39,0.36,1754,N,VIIRS,n,1,290.75,6.4,D,0.0
