latitude,longitude,brightness,scan,track,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type
-33.009346,-60.407948,305.27,0.42,0.38,448,N,VIIRS,n,1,291.94,2.25,N,0.0
-33.001835,-60.404716,342.34,0.53,0.5,1712,N,VIIRS,n,1,307.06,11.52,D,0.0
-33.002338,-60.410522,346.21,0.53,0.5,1712,N,VIIRS,n,1,310.67,8.98,D,0.0
-32.990696,-60.729973,341.3,0.55,0.51,1712,N,VIIRS,n,1,308.56,8.44,D,0.0
-32.96154,-60.492149,353.21,0.54,0.5,1712,N,VIIRS,n,1,313.07,19.65,D,0.0
-32.956322,-60.486824,335.86,0.54,0.5,1712,N,VIIRS,n,1,304.98,6.14,D,0.0
-32.955643,-60.488598,342.12,0.53,0.5,1712,N,VIIRS,n,1,305.63,4.81,D,0.0
-32.837115999999995,-60.724789,343.08,0.55,0.51,1712,N,VIIRS,n,1,309.87,5.85,D,0.0
-33.006042,-60.398354000000005,343.99,0.53,0.5,1712,N,VIIRS,n,1,312.77,11.52,D,0.0
-32.985188,-60.730312,349.52,0.71,0.75,1854,N,VIIRS,n,1,301.85,45.82,D,0.0
-32.987473,-60.737984,347.3,0.71,0.75,1854,N,VIIRS,n,1,305.49,49.09,D,0.0
