latitude,longitude,brightness,scan,track,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type
-32.901821000000005,-60.457413,299.41,0.45,0.39,512,N,VIIRS,n,1,275.97,1.09,N,0.0
-33.176594,-60.093452,339.23,0.4,0.37,1736,N,VIIRS,n,1,290.27,3.98,D,0.0
-32.973469,-60.531704000000005,334.4,0.41,0.37,1736,N,VIIRS,n,1,289.68,2.57,D,0.0
-32.958424,-60.52536800000001,333.53,0.41,0.37,1736,N,VIIRS,n,1,293.35,9.73,D,0.0
-32.959022999999995,-60.529835,340.09,0.41,0.37,1736,N,VIIRS,n,1,295.78,9.73,D,0.0
-32.933772999999995,-60.447838,344.72,0.41,0.37,1736,N,VIIRS,n,1,291.28,6.32,D,0.0
-32.903309,-60.45813,344.92,0.41,0.37,1736,N,VIIRS,n,1,292.23,6.3,D,3.0
-32.899857,-60.458778,346.75,0.41,0.37,1736,N,VIIRS,n,1,293.01,9.92,D,0.0
-32.87915,-60.462685,336.84,0.41,0.37,1736,N,VIIRS,n,1,292.79,21.63,D,3.0
-32.875107,-60.458897,344.89,0.41,0.37,1736,N,VIIRS,n,1,299.22,21.63,D,3.0
-32.875698,-60.463333,352.07,0.41,0.37,1736,N,VIIRS,n,1,294.54,21.63,D,3.0
-32.871655,-60.459545,351.45,0.41,0.37,1736,N,VIIRS,n,1,305.62,33.18,D,3.0
-32.867020000000004,-60.45132099999999,328.45,0.41,0.37,1736,N,VIIRS,n,1,290.96,4.77,D,3.0
-32.867615,-60.455761,331.44,0.41,0.37,1736,N,VIIRS,n,1,292.58,4.77,D,3.0
-32.868206,-60.460197,336.13,0.41,0.37,1736,N,VIIRS,n,1,291.4,33.18,D,3.0
-32.863571,-60.451977,342.01,0.41,0.37,1736,N,VIIRS,n,1,292.54,12.35,D,0.0
-32.864162,-60.456409,356.41,0.41,0.37,1736,N,VIIRS,n,1,297.48,12.35,D,0.0
-32.864754,-60.46085,329.03,0.41,0.37,1736,N,VIIRS,n,1,289.67,3.6,D,3.0
-32.858940000000004,-60.443752,325.46,0.41,0.37,1736,N,VIIRS,n,1,292.26,1.73,D,0.0
-32.861713,-60.451080000000005,327.13,0.41,0.37,1736,N,VIIRS,n,1,290.12,3.77,D,0.0
-32.862316,-60.455513,341.88,0.41,0.37,1736,N,VIIRS,n,1,290.27,3.77,D,0.0
-32.857056,-60.442871,329.9,0.41,0.37,1736,N,VIIRS,n,1,292.69,3.72,D,0.0
