latitude,longitude,brightness,scan,track,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type
-33.175552,-60.0014,326.53,0.43,0.38,1754,N,VIIRS,n,1,292.37,5.9,D,0.0
-33.176365000000004,-60.006004,332.78,0.43,0.38,1754,N,VIIRS,n,1,295.12,5.9,D,0.0
-33.130508,-60.055756,343.73,0.43,0.38,1754,N,VIIRS,n,1,294.55,5.88,D,0.0
-33.108719,-60.198303,345.54,0.42,0.38,1754,N,VIIRS,n,1,295.62,7.09,D,0.0
-33.104446,-60.194599,341.01,0.42,0.38,1754,N,VIIRS,n,1,297.11,4.95,D,0.0
-33.105244,-60.199158,338.93,0.42,0.38,1754,N,VIIRS,n,1,292.84,6.1,D,0.0
-33.097797,-60.177223,344.64,0.42,0.38,1754,N,VIIRS,n,1,295.33,4.33,D,3.0
-33.100178,-60.190899,327.39,0.42,0.38,1754,N,VIIRS,n,1,293.9,4.95,D,0.0
-33.095909000000006,-60.187195,327.49,0.42,0.38,1754,N,VIIRS,n,1,292.61,2.52,D,0.0
-32.862015,-60.093349,326.22,0.43,0.38,1754,N,VIIRS,n,1,291.61,7.96,D,3.0
-32.858521,-60.094212,346.06,0.43,0.38,1754,N,VIIRS,n,1,297.55,7.96,D,3.0
-32.896976,-60.35544599999999,329.96,0.42,0.38,1754,N,VIIRS,n,1,290.45,2.92,D,0.0
-32.888003999999995,-60.324661,342.87,0.42,0.38,1754,N,VIIRS,n,1,293.53,5.05,D,0.0
-32.88879,-60.329182,330.05,0.42,0.38,1754,N,VIIRS,n,1,292.31,5.05,D,0.0
-32.889576,-60.33370600000001,329.8,0.42,0.38,1754,N,VIIRS,n,1,291.78,2.38,D,0.0
-32.889259,-60.352615,340.82,0.42,0.38,1754,N,VIIRS,n,1,292.67,6.36,D,0.0
-32.689899,-60.663918,326.24,0.41,0.37,1754,N,VIIRS,n,1,287.92,3.27,D,0.0
-32.690670000000004,-60.66834300000001,331.82,0.41,0.37,1754,N,VIIRS,n,1,288.47,3.17,D,0.0
