latitude,longitude,brightness,scan,track,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type
-33.204792,-60.339352000000005,341.31,0.39,0.36,1742,N,VIIRS,n,1,291.48,6.71,D,0.0
-33.20145,-60.34005,344.83,0.39,0.36,1742,N,VIIRS,n,1,290.25,6.71,D,0.0
-33.172829,-60.719925,330.78,0.39,0.36,1742,N,VIIRS,n,1,295.2,2.05,D,0.0
-32.985237,-60.503052,329.75,0.39,0.36,1742,N,VIIRS,n,1,290.18,2.6,D,0.0
-32.853958,-60.486313,345.88,0.39,0.36,1742,N,VIIRS,n,1,294.79,9.93,D,0.0
-32.850613,-60.486996,339.97,0.39,0.36,1742,N,VIIRS,n,1,292.23,9.93,D,0.0
-32.851219,-60.491161,350.17,0.39,0.36,1742,N,VIIRS,n,1,292.91,10.76,D,0.0
-32.848484,-60.496002,327.66,0.39,0.36,1742,N,VIIRS,n,1,289.1,3.82,D,0.0
-32.849090999999994,-60.500168,342.66,0.39,0.36,1742,N,VIIRS,n,1,292.71,3.75,D,0.0
-32.79002,-60.597492,336.09,0.39,0.36,1742,N,VIIRS,n,1,290.51,3.0,D,0.0
-32.776016,-60.596058,328.62,0.39,0.36,1742,N,VIIRS,n,1,290.72,2.11,D,0.0
-32.790565,-60.69619,335.96,0.39,0.36,1742,N,VIIRS,n,1,291.18,3.22,D,3.0
-32.787216,-60.696873,332.56,0.39,0.36,1742,N,VIIRS,n,1,291.5,3.22,D,3.0
