latitude,longitude,brightness,scan,track,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type
-33.155964000000004,-60.231735,338.56,0.42,0.38,1800,N,VIIRS,n,1,287.76,8.26,D,0.0
-33.151917,-60.270641000000005,333.8,0.42,0.38,1800,N,VIIRS,n,1,287.46,5.41,D,0.0
-33.148453,-60.271496,343.31,0.42,0.38,1800,N,VIIRS,n,1,288.72,5.41,D,0.0
-33.02285,-60.427017000000006,331.46,0.42,0.38,1800,N,VIIRS,n,1,287.99,3.94,D,3.0
-32.937366,-60.391418,332.47,0.42,0.38,1800,N,VIIRS,n,1,287.42,4.92,D,0.0
-32.926975,-60.39393199999999,327.47,0.42,0.38,1800,N,VIIRS,n,1,288.1,1.91,D,0.0
-32.896648,-60.389812,346.58,0.42,0.38,1800,N,VIIRS,n,1,292.23,11.3,D,0.0
-32.893188,-60.39065600000001,333.91,0.42,0.38,1800,N,VIIRS,n,1,286.08,11.3,D,0.0
-32.873966,-60.404716,346.53,0.42,0.38,1800,N,VIIRS,n,1,292.46,14.04,D,0.0
-32.870502,-60.40556,340.44,0.42,0.38,1800,N,VIIRS,n,1,295.08,16.48,D,0.0
-32.867043,-60.406399,334.58,0.42,0.38,1800,N,VIIRS,n,1,292.63,16.48,D,0.0
-32.863579,-60.407238,331.43,0.42,0.38,1800,N,VIIRS,n,1,289.14,4.03,D,0.0
-32.860111,-60.408077,330.45,0.42,0.38,1800,N,VIIRS,n,1,288.74,4.03,D,0.0
