latitude,longitude,brightness,scan,track,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type
-32.568165,-60.66951,299.58,0.45,0.63,412,N,VIIRS,n,1,283.4,0.89,N,3.0
-32.573845,-60.671661,309.65,0.45,0.63,412,N,VIIRS,n,1,285.09,0.89,N,3.0
-32.714874,-60.463013,297.58,0.43,0.62,412,N,VIIRS,n,1,284.95,0.77,N,0.0
-32.716099,-60.458389,295.48,0.43,0.62,412,N,VIIRS,n,1,284.74,0.77,N,0.0
-32.717323,-60.453751,307.32,0.43,0.62,412,N,VIIRS,n,1,286.1,0.97,N,0.0
-32.717018,-60.459866000000005,299.87,0.48,0.65,554,N,VIIRS,n,1,284.93,0.92,N,0.0
-32.717308,-60.45454399999999,303.74,0.48,0.65,554,N,VIIRS,n,1,285.74,0.92,N,0.0
-33.230141,-60.216896,345.28,0.45,0.47,1812,N,VIIRS,n,1,314.3,28.21,D,0.0
-33.110996,-60.256573,345.06,0.45,0.47,1812,N,VIIRS,n,1,314.94,7.48,D,3.0
-33.097145000000005,-60.21389,347.87,0.46,0.47,1812,N,VIIRS,n,1,316.3,3.52,D,0.0
-33.093903000000005,-60.22006999999999,342.62,0.46,0.47,1812,N,VIIRS,n,1,312.17,4.67,D,3.0
-32.719727,-60.453354,353.44,0.45,0.47,1818,N,VIIRS,n,1,318.96,10.92,D,0.0
-32.625183,-60.33326,344.81,0.46,0.47,1818,N,VIIRS,n,1,316.36,13.67,D,0.0
-32.626236,-60.338177,354.56,0.46,0.47,1818,N,VIIRS,n,1,318.28,20.44,D,3.0
-32.568588,-60.666553,349.07,0.44,0.46,1818,N,VIIRS,n,1,323.5,39.88,D,3.0
-32.570595000000004,-60.67600600000001,339.39,0.44,0.46,1818,N,VIIRS,n,1,312.53,22.19,D,3.0
-32.572598,-60.68544,356.43,0.44,0.46,1818,N,VIIRS,n,1,322.59,21.99,D,3.0
-32.566349,-60.67724200000001,355.83,0.44,0.46,1818,N,VIIRS,n,1,316.74,22.19,D,3.0
-32.568352000000004,-60.68668,343.28,0.44,0.46,1818,N,VIIRS,n,1,309.48,21.99,D,3.0
-32.569355,-60.69139499999999,343.65,0.44,0.46,1818,N,VIIRS,n,1,310.54,19.67,D,0.0
-32.52874,-60.733208,342.65,0.44,0.46,1818,N,VIIRS,n,1,310.25,3.06,D,0.0
