latitude,longitude,brightness,scan,track,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type
-33.15417,-60.3558,302.9,0.46,0.39,518,N,VIIRS,n,2.0NRT,278.85,1.02,N,
-33.17371,-60.34905,326.92,0.46,0.39,518,N,VIIRS,n,2.0NRT,279.66,3.38,N,
-33.1507,-60.17431,341.86,0.4,0.37,1743,N,VIIRS,n,2.0NRT,314.43,5.06,D,
-33.15682,-60.34877,346.31,0.41,0.37,1743,N,VIIRS,n,2.0NRT,311.78,8.88,D,
-33.15801,-60.3576,345.87,0.41,0.37,1743,N,VIIRS,n,2.0NRT,303.8,33.61,D,
-33.15279,-60.34502,339.54,0.41,0.37,1743,N,VIIRS,n,2.0NRT,312.13,8.94,D,
-33.15338,-60.349430000000005,350.63,0.41,0.37,1743,N,VIIRS,n,2.0NRT,314.17,8.94,D,
-33.14935,-60.34568,347.75,0.41,0.37,1743,N,VIIRS,n,2.0NRT,312.14,8.94,D,
-33.14994,-60.3501,348.86,0.41,0.37,1743,N,VIIRS,n,2.0NRT,311.63,8.94,D,
-33.14591,-60.346340000000005,347.96,0.41,0.37,1743,N,VIIRS,n,2.0NRT,309.93,11.89,D,
-33.11468,-60.167840000000005,345.88,0.4,0.37,1743,N,VIIRS,n,2.0NRT,315.07,3.89,D,
-33.014990000000004,-60.49952,340.12,0.41,0.37,1743,N,VIIRS,n,2.0NRT,308.89,4.95,D,
