latitude,longitude,brightness,scan,track,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type
-32.979485,-60.698315,298.1,0.53,0.67,406,N,VIIRS,n,1,277.73,1.66,N,0.0
-32.754211,-60.603237,310.84,0.38,0.59,548,N,VIIRS,n,1,286.07,1.3,N,0.0
-32.781101,-60.618694,338.85,0.38,0.59,548,N,VIIRS,n,1,285.97,2.71,N,0.0
-32.780823,-60.622921,298.31,0.38,0.59,548,N,VIIRS,n,1,284.79,2.46,N,0.0
-32.78138,-60.61446,312.25,0.38,0.59,548,N,VIIRS,n,1,284.84,2.71,N,0.0
-32.750114,-60.605762,302.28,0.38,0.59,548,N,VIIRS,n,1,282.86,1.54,N,0.0
-32.750412,-60.601517,310.49,0.38,0.59,548,N,VIIRS,n,1,284.78,1.74,N,0.0
-32.755955,-60.602047,310.9,0.38,0.59,548,N,VIIRS,n,1,285.31,1.16,N,0.0
-32.756252,-60.597813,299.65,0.38,0.59,548,N,VIIRS,n,1,284.79,1.16,N,0.0
-32.748402,-60.606937,297.34,0.38,0.59,548,N,VIIRS,n,1,280.24,1.3,N,0.0
-32.754482,-60.598995,327.42,0.38,0.59,548,N,VIIRS,n,1,285.24,2.33,N,0.0
-32.753944,-60.607491,301.06,0.38,0.59,548,N,VIIRS,n,1,285.19,1.3,N,0.0
