latitude,longitude,brightness,scan,track,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type
-32.883369,-60.3452,296.79,0.43,0.38,448,N,VIIRS,n,1,284.46,1.4,N,0.0
-32.983406,-60.69808199999999,301.83,0.44,0.38,448,N,VIIRS,n,1,289.83,0.33,N,0.0
-32.982662,-60.695164,302.8,0.44,0.38,448,N,VIIRS,n,1,290.08,0.46,N,0.0
-33.035332000000004,-60.689228,320.73,0.44,0.38,448,N,VIIRS,n,1,288.74,1.99,N,0.0
-32.875584,-60.347992000000005,336.29,0.43,0.38,448,N,VIIRS,n,1,285.81,4.89,N,0.0
-32.879063,-60.348881000000006,320.62,0.43,0.38,448,N,VIIRS,n,1,286.44,1.4,N,0.0
-32.87989,-60.344311,311.58,0.43,0.38,448,N,VIIRS,n,1,283.07,1.4,N,0.0
-32.894424,-60.34996,343.51,0.54,0.51,1712,N,VIIRS,n,1,311.9,9.35,D,0.0
-32.889683000000005,-60.350506,353.7,0.54,0.51,1712,N,VIIRS,n,1,316.94,9.35,D,0.0
-32.884440999999995,-60.345173,341.95,0.54,0.51,1712,N,VIIRS,n,1,314.93,8.96,D,0.0
-32.884945,-60.35106700000001,350.83,0.54,0.51,1712,N,VIIRS,n,1,317.1,8.96,D,0.0
-32.879704,-60.345726,347.58,0.54,0.51,1712,N,VIIRS,n,1,318.15,8.96,D,0.0
-32.880211,-60.351612,348.57,0.54,0.51,1712,N,VIIRS,n,1,316.43,8.96,D,0.0
-32.874969,-60.346279,343.7,0.54,0.51,1712,N,VIIRS,n,1,315.18,36.21,D,3.0
-32.818394,-60.240952,343.0,0.53,0.5,1712,N,VIIRS,n,1,313.0,4.11,D,0.0
-32.80093,-60.202236,356.43,0.53,0.5,1712,N,VIIRS,n,1,312.43,10.37,D,3.0
-32.799431,-60.20414399999999,345.87,0.52,0.5,1712,N,VIIRS,n,1,315.4,15.86,D,3.0
-32.568489,-60.475109,340.98,0.54,0.51,1712,N,VIIRS,n,1,307.33,9.04,D,3.0
-32.880573,-60.347134,344.66,0.73,0.76,1854,N,VIIRS,n,1,311.05,17.15,D,0.0
-32.878464,-60.349339,349.16,0.73,0.76,1854,N,VIIRS,n,1,311.04,19.84,D,0.0
