latitude,longitude,brightness,scan,track,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type
-32.790932,-60.602615,331.03,0.41,0.45,530,N,VIIRS,n,1,288.36,2.95,N,0.0
-32.867371,-60.240295,351.26,0.43,0.46,530,N,VIIRS,n,1,294.24,3.91,N,0.0
-32.867859,-60.235580000000006,300.22,0.43,0.46,530,N,VIIRS,n,1,289.75,3.91,N,0.0
-32.870686,-60.250313,316.73,0.43,0.46,530,N,VIIRS,n,1,291.11,1.93,N,0.0
-32.871174,-60.245609,301.62,0.43,0.46,530,N,VIIRS,n,1,289.51,1.93,N,0.0
-32.880577,-60.259468000000005,300.79,0.43,0.46,530,N,VIIRS,n,1,288.61,1.16,N,0.0
-32.966221000000004,-60.481064,345.43,0.39,0.36,1748,N,VIIRS,n,1,311.18,13.13,D,0.0
-32.874432,-60.219135,347.49,0.39,0.36,1748,N,VIIRS,n,1,319.97,4.98,D,3.0
-32.874466,-60.240883,345.74,0.39,0.36,1748,N,VIIRS,n,1,319.46,10.15,D,0.0
-32.871117,-60.241642000000006,345.12,0.39,0.36,1748,N,VIIRS,n,1,317.06,10.15,D,0.0
-32.869793,-60.254986,347.08,0.39,0.36,1748,N,VIIRS,n,1,320.28,30.79,D,0.0
-32.800735,-60.607296,352.44,0.39,0.36,1748,N,VIIRS,n,1,321.83,26.69,D,0.0
-32.797398,-60.608032,355.73,0.39,0.36,1748,N,VIIRS,n,1,315.68,17.67,D,0.0
-32.798717,-60.61634399999999,348.8,0.39,0.36,1748,N,VIIRS,n,1,310.85,19.73,D,0.0
-32.794056,-60.608776,355.73,0.39,0.36,1748,N,VIIRS,n,1,323.43,17.67,D,0.0
-32.79538,-60.617088,356.74,0.39,0.36,1748,N,VIIRS,n,1,331.58,19.73,D,0.0
-32.792041999999995,-60.617825,337.79,0.39,0.36,1748,N,VIIRS,n,1,308.06,2.58,D,0.0
