latitude,longitude,confidence
24.86427,-99.92579,n
24.87794,-99.89616,n
24.87723,-99.89228,n
24.87495,-99.90063,n
24.87421,-99.89664,n
24.87274,-99.88863,n
24.86775,-99.92393,n
24.8668,-99.91875,n
24.86578,-99.91315,n
24.81661,-99.89526,n
24.85222,-99.91219,n
24.85105,-99.92001,n
24.85437,-99.92052,n
24.85769,-99.92103,n
24.86102,-99.92152,n
24.86944,-99.91084,n
24.86886,-99.91469,n
24.86769,-99.92249,n
24.87604,-99.88903,n
24.87218,-99.91524,n
24.87102,-99.92297,n
24.87934,-99.88964,n
24.87881,-99.8933,n
24.87828,-99.89695,n
24.81756,-99.89407,n
24.83352,-99.90099,n
